review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV_MOCK_ORDER_391,MOCK_ORDER_391,2,nao recebi,nao recebi,2026-04-27 23:13:45.104421,2026-04-27 23:13:45.104422
REV_MOCK_ORDER_392,MOCK_ORDER_392,4,excelente produto,excelente produto,2026-04-27 23:13:45.104423,2026-04-27 23:13:45.104423
REV_MOCK_ORDER_393,MOCK_ORDER_393,3,,,2026-04-27 23:13:45.104424,2026-04-27 23:13:45.104425
REV_MOCK_ORDER_394,MOCK_ORDER_394,4,excelente produto,excelente produto,2026-04-27 23:13:45.104426,2026-04-27 23:13:45.104426
REV_MOCK_ORDER_395,MOCK_ORDER_395,4,excelente produto,excelente produto,2026-04-27 23:13:45.104427,2026-04-27 23:13:45.104428
REV_MOCK_ORDER_396,MOCK_ORDER_396,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104429,2026-04-27 23:13:45.104429
REV_MOCK_ORDER_397,MOCK_ORDER_397,4,otimo,otimo,2026-04-27 23:13:45.104430,2026-04-27 23:13:45.104430
REV_MOCK_ORDER_398,MOCK_ORDER_398,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104432,2026-04-27 23:13:45.104432
REV_MOCK_ORDER_399,MOCK_ORDER_399,3,,,2026-04-27 23:13:45.104433,2026-04-27 23:13:45.104433
REV_MOCK_ORDER_400,MOCK_ORDER_400,4,excelente produto,excelente produto,2026-04-27 23:13:45.104434,2026-04-27 23:13:45.104435
REV_MOCK_ORDER_401,MOCK_ORDER_401,3,,,2026-04-27 23:13:45.104436,2026-04-27 23:13:45.104436
REV_MOCK_ORDER_402,MOCK_ORDER_402,2,nao recebi,nao recebi,2026-04-27 23:13:45.104438,2026-04-27 23:13:45.104438
REV_MOCK_ORDER_403,MOCK_ORDER_403,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104439,2026-04-27 23:13:45.104440
REV_MOCK_ORDER_404,MOCK_ORDER_404,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104441,2026-04-27 23:13:45.104441
REV_MOCK_ORDER_405,MOCK_ORDER_405,1,nao recebi,nao recebi,2026-04-27 23:13:45.104443,2026-04-27 23:13:45.104443
REV_MOCK_ORDER_406,MOCK_ORDER_406,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104444,2026-04-27 23:13:45.104444
REV_MOCK_ORDER_407,MOCK_ORDER_407,2,pessimo,pessimo,2026-04-27 23:13:45.104446,2026-04-27 23:13:45.104446
REV_MOCK_ORDER_408,MOCK_ORDER_408,3,,,2026-04-27 23:13:45.104447,2026-04-27 23:13:45.104447
REV_MOCK_ORDER_409,MOCK_ORDER_409,4,otimo,otimo,2026-04-27 23:13:45.104449,2026-04-27 23:13:45.104449
REV_MOCK_ORDER_410,MOCK_ORDER_410,4,recomendo,recomendo,2026-04-27 23:13:45.104451,2026-04-27 23:13:45.104451
REV_MOCK_ORDER_411,MOCK_ORDER_411,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104452,2026-04-27 23:13:45.104452
REV_MOCK_ORDER_412,MOCK_ORDER_412,5,recomendo,recomendo,2026-04-27 23:13:45.104453,2026-04-27 23:13:45.104454
REV_MOCK_ORDER_413,MOCK_ORDER_413,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104455,2026-04-27 23:13:45.104455
REV_MOCK_ORDER_414,MOCK_ORDER_414,3,,,2026-04-27 23:13:45.104456,2026-04-27 23:13:45.104456
REV_MOCK_ORDER_415,MOCK_ORDER_415,3,,,2026-04-27 23:13:45.104457,2026-04-27 23:13:45.104458
REV_MOCK_ORDER_416,MOCK_ORDER_416,5,recomendo,recomendo,2026-04-27 23:13:45.104459,2026-04-27 23:13:45.104459
REV_MOCK_ORDER_417,MOCK_ORDER_417,5,excelente produto,excelente produto,2026-04-27 23:13:45.104460,2026-04-27 23:13:45.104461
REV_MOCK_ORDER_418,MOCK_ORDER_418,2,pessimo,pessimo,2026-04-27 23:13:45.104462,2026-04-27 23:13:45.104462
REV_MOCK_ORDER_419,MOCK_ORDER_419,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104463,2026-04-27 23:13:45.104464
REV_MOCK_ORDER_420,MOCK_ORDER_420,2,nao recebi,nao recebi,2026-04-27 23:13:45.104465,2026-04-27 23:13:45.104465
REV_MOCK_ORDER_421,MOCK_ORDER_421,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104466,2026-04-27 23:13:45.104467
REV_MOCK_ORDER_422,MOCK_ORDER_422,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104468,2026-04-27 23:13:45.104468
REV_MOCK_ORDER_423,MOCK_ORDER_423,3,,,2026-04-27 23:13:45.104469,2026-04-27 23:13:45.104470
REV_MOCK_ORDER_424,MOCK_ORDER_424,3,,,2026-04-27 23:13:45.104471,2026-04-27 23:13:45.104471
REV_MOCK_ORDER_425,MOCK_ORDER_425,2,pessimo,pessimo,2026-04-27 23:13:45.104472,2026-04-27 23:13:45.104473
REV_MOCK_ORDER_426,MOCK_ORDER_426,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104474,2026-04-27 23:13:45.104474
REV_MOCK_ORDER_427,MOCK_ORDER_427,3,,,2026-04-27 23:13:45.104475,2026-04-27 23:13:45.104475
REV_MOCK_ORDER_428,MOCK_ORDER_428,2,nao recebi,nao recebi,2026-04-27 23:13:45.104492,2026-04-27 23:13:45.104492
REV_MOCK_ORDER_429,MOCK_ORDER_429,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104493,2026-04-27 23:13:45.104493
REV_MOCK_ORDER_430,MOCK_ORDER_430,1,pessimo,pessimo,2026-04-27 23:13:45.104495,2026-04-27 23:13:45.104495
REV_MOCK_ORDER_431,MOCK_ORDER_431,4,otimo,otimo,2026-04-27 23:13:45.104496,2026-04-27 23:13:45.104496
REV_MOCK_ORDER_432,MOCK_ORDER_432,1,pessimo,pessimo,2026-04-27 23:13:45.104497,2026-04-27 23:13:45.104498
REV_MOCK_ORDER_433,MOCK_ORDER_433,2,pessimo,pessimo,2026-04-27 23:13:45.104499,2026-04-27 23:13:45.104499
REV_MOCK_ORDER_434,MOCK_ORDER_434,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104500,2026-04-27 23:13:45.104501
REV_MOCK_ORDER_435,MOCK_ORDER_435,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104502,2026-04-27 23:13:45.104502
REV_MOCK_ORDER_436,MOCK_ORDER_436,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104503,2026-04-27 23:13:45.104504
REV_MOCK_ORDER_437,MOCK_ORDER_437,4,otimo,otimo,2026-04-27 23:13:45.104505,2026-04-27 23:13:45.104505
REV_MOCK_ORDER_438,MOCK_ORDER_438,3,,,2026-04-27 23:13:45.104506,2026-04-27 23:13:45.104506
REV_MOCK_ORDER_439,MOCK_ORDER_439,3,,,2026-04-27 23:13:45.104508,2026-04-27 23:13:45.104508
REV_MOCK_ORDER_440,MOCK_ORDER_440,3,,,2026-04-27 23:13:45.104509,2026-04-27 23:13:45.104509
REV_MOCK_ORDER_441,MOCK_ORDER_441,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104511,2026-04-27 23:13:45.104511
REV_MOCK_ORDER_442,MOCK_ORDER_442,4,recomendo,recomendo,2026-04-27 23:13:45.104512,2026-04-27 23:13:45.104513
REV_MOCK_ORDER_443,MOCK_ORDER_443,5,excelente produto,excelente produto,2026-04-27 23:13:45.104514,2026-04-27 23:13:45.104514
REV_MOCK_ORDER_444,MOCK_ORDER_444,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104515,2026-04-27 23:13:45.104516
REV_MOCK_ORDER_445,MOCK_ORDER_445,4,recomendo,recomendo,2026-04-27 23:13:45.104517,2026-04-27 23:13:45.104517
REV_MOCK_ORDER_446,MOCK_ORDER_446,2,pessimo,pessimo,2026-04-27 23:13:45.104519,2026-04-27 23:13:45.104519
REV_MOCK_ORDER_447,MOCK_ORDER_447,5,recomendo,recomendo,2026-04-27 23:13:45.104520,2026-04-27 23:13:45.104520
REV_MOCK_ORDER_448,MOCK_ORDER_448,5,excelente produto,excelente produto,2026-04-27 23:13:45.104521,2026-04-27 23:13:45.104522
REV_MOCK_ORDER_449,MOCK_ORDER_449,1,pessimo,pessimo,2026-04-27 23:13:45.104523,2026-04-27 23:13:45.104523
REV_MOCK_ORDER_450,MOCK_ORDER_450,5,recomendo,recomendo,2026-04-27 23:13:45.104524,2026-04-27 23:13:45.104525
REV_MOCK_ORDER_451,MOCK_ORDER_451,1,nao recebi,nao recebi,2026-04-27 23:13:45.104526,2026-04-27 23:13:45.104526
REV_MOCK_ORDER_452,MOCK_ORDER_452,3,,,2026-04-27 23:13:45.104527,2026-04-27 23:13:45.104527
REV_MOCK_ORDER_453,MOCK_ORDER_453,2,pessimo,pessimo,2026-04-27 23:13:45.104528,2026-04-27 23:13:45.104529
REV_MOCK_ORDER_454,MOCK_ORDER_454,2,pessimo,pessimo,2026-04-27 23:13:45.104530,2026-04-27 23:13:45.104530
REV_MOCK_ORDER_455,MOCK_ORDER_455,3,,,2026-04-27 23:13:45.104531,2026-04-27 23:13:45.104531
REV_MOCK_ORDER_456,MOCK_ORDER_456,3,,,2026-04-27 23:13:45.104532,2026-04-27 23:13:45.104532
REV_MOCK_ORDER_457,MOCK_ORDER_457,4,excelente produto,excelente produto,2026-04-27 23:13:45.104533,2026-04-27 23:13:45.104534
REV_MOCK_ORDER_458,MOCK_ORDER_458,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104535,2026-04-27 23:13:45.104536
REV_MOCK_ORDER_459,MOCK_ORDER_459,4,excelente produto,excelente produto,2026-04-27 23:13:45.104537,2026-04-27 23:13:45.104537
REV_MOCK_ORDER_460,MOCK_ORDER_460,1,pessimo,pessimo,2026-04-27 23:13:45.104538,2026-04-27 23:13:45.104538
REV_MOCK_ORDER_461,MOCK_ORDER_461,3,,,2026-04-27 23:13:45.104539,2026-04-27 23:13:45.104540
REV_MOCK_ORDER_462,MOCK_ORDER_462,3,,,2026-04-27 23:13:45.104541,2026-04-27 23:13:45.104541
REV_MOCK_ORDER_463,MOCK_ORDER_463,4,excelente produto,excelente produto,2026-04-27 23:13:45.104542,2026-04-27 23:13:45.104542
REV_MOCK_ORDER_464,MOCK_ORDER_464,3,,,2026-04-27 23:13:45.104543,2026-04-27 23:13:45.104544
REV_MOCK_ORDER_465,MOCK_ORDER_465,5,otimo,otimo,2026-04-27 23:13:45.104545,2026-04-27 23:13:45.104545
REV_MOCK_ORDER_466,MOCK_ORDER_466,3,,,2026-04-27 23:13:45.104546,2026-04-27 23:13:45.104546
REV_MOCK_ORDER_467,MOCK_ORDER_467,3,,,2026-04-27 23:13:45.104547,2026-04-27 23:13:45.104547
REV_MOCK_ORDER_468,MOCK_ORDER_468,3,,,2026-04-27 23:13:45.104548,2026-04-27 23:13:45.104548
REV_MOCK_ORDER_469,MOCK_ORDER_469,2,nao recebi,nao recebi,2026-04-27 23:13:45.104549,2026-04-27 23:13:45.104550
REV_MOCK_ORDER_470,MOCK_ORDER_470,4,recomendo,recomendo,2026-04-27 23:13:45.104551,2026-04-27 23:13:45.104551
REV_MOCK_ORDER_471,MOCK_ORDER_471,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104553,2026-04-27 23:13:45.104553
REV_MOCK_ORDER_472,MOCK_ORDER_472,3,,,2026-04-27 23:13:45.104554,2026-04-27 23:13:45.104554
REV_MOCK_ORDER_473,MOCK_ORDER_473,2,pessimo,pessimo,2026-04-27 23:13:45.104555,2026-04-27 23:13:45.104555
REV_MOCK_ORDER_474,MOCK_ORDER_474,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104556,2026-04-27 23:13:45.104557
REV_MOCK_ORDER_475,MOCK_ORDER_475,5,excelente produto,excelente produto,2026-04-27 23:13:45.104558,2026-04-27 23:13:45.104558
REV_MOCK_ORDER_476,MOCK_ORDER_476,1,pessimo,pessimo,2026-04-27 23:13:45.104559,2026-04-27 23:13:45.104559
REV_MOCK_ORDER_477,MOCK_ORDER_477,4,excelente produto,excelente produto,2026-04-27 23:13:45.104561,2026-04-27 23:13:45.104561
REV_MOCK_ORDER_478,MOCK_ORDER_478,3,,,2026-04-27 23:13:45.104562,2026-04-27 23:13:45.104562
REV_MOCK_ORDER_479,MOCK_ORDER_479,2,pessimo,pessimo,2026-04-27 23:13:45.104563,2026-04-27 23:13:45.104563
REV_MOCK_ORDER_480,MOCK_ORDER_480,4,otimo,otimo,2026-04-27 23:13:45.104564,2026-04-27 23:13:45.104565
REV_MOCK_ORDER_481,MOCK_ORDER_481,3,,,2026-04-27 23:13:45.104565,2026-04-27 23:13:45.104566
REV_MOCK_ORDER_482,MOCK_ORDER_482,2,pessimo,pessimo,2026-04-27 23:13:45.104567,2026-04-27 23:13:45.104567
REV_MOCK_ORDER_483,MOCK_ORDER_483,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104568,2026-04-27 23:13:45.104569
REV_MOCK_ORDER_484,MOCK_ORDER_484,1,nao recebi,nao recebi,2026-04-27 23:13:45.104570,2026-04-27 23:13:45.104570
REV_MOCK_ORDER_485,MOCK_ORDER_485,3,,,2026-04-27 23:13:45.104571,2026-04-27 23:13:45.104571
REV_MOCK_ORDER_486,MOCK_ORDER_486,2,pessimo,pessimo,2026-04-27 23:13:45.104572,2026-04-27 23:13:45.104572
REV_MOCK_ORDER_487,MOCK_ORDER_487,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104573,2026-04-27 23:13:45.104574
REV_MOCK_ORDER_488,MOCK_ORDER_488,5,otimo,otimo,2026-04-27 23:13:45.104575,2026-04-27 23:13:45.104575
REV_MOCK_ORDER_489,MOCK_ORDER_489,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104576,2026-04-27 23:13:45.104577
REV_MOCK_ORDER_490,MOCK_ORDER_490,3,,,2026-04-27 23:13:45.104577,2026-04-27 23:13:45.104578
REV_MOCK_ORDER_491,MOCK_ORDER_491,4,excelente produto,excelente produto,2026-04-27 23:13:45.104579,2026-04-27 23:13:45.104579
REV_MOCK_ORDER_492,MOCK_ORDER_492,5,excelente produto,excelente produto,2026-04-27 23:13:45.104580,2026-04-27 23:13:45.104580
REV_MOCK_ORDER_493,MOCK_ORDER_493,2,nao recebi,nao recebi,2026-04-27 23:13:45.104581,2026-04-27 23:13:45.104582
REV_MOCK_ORDER_494,MOCK_ORDER_494,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104583,2026-04-27 23:13:45.104583
REV_MOCK_ORDER_495,MOCK_ORDER_495,2,nao recebi,nao recebi,2026-04-27 23:13:45.104584,2026-04-27 23:13:45.104584
REV_MOCK_ORDER_496,MOCK_ORDER_496,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104586,2026-04-27 23:13:45.104586
REV_MOCK_ORDER_497,MOCK_ORDER_497,5,otimo,otimo,2026-04-27 23:13:45.104587,2026-04-27 23:13:45.104588
REV_MOCK_ORDER_498,MOCK_ORDER_498,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104590,2026-04-27 23:13:45.104590
REV_MOCK_ORDER_499,MOCK_ORDER_499,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104591,2026-04-27 23:13:45.104591
REV_MOCK_ORDER_500,MOCK_ORDER_500,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104592,2026-04-27 23:13:45.104593
REV_MOCK_ORDER_501,MOCK_ORDER_501,3,,,2026-04-27 23:13:45.104594,2026-04-27 23:13:45.104594
REV_MOCK_ORDER_502,MOCK_ORDER_502,5,recomendo,recomendo,2026-04-27 23:13:45.104595,2026-04-27 23:13:45.104595
REV_MOCK_ORDER_503,MOCK_ORDER_503,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104597,2026-04-27 23:13:45.104597
REV_MOCK_ORDER_504,MOCK_ORDER_504,3,,,2026-04-27 23:13:45.104598,2026-04-27 23:13:45.104598
REV_MOCK_ORDER_505,MOCK_ORDER_505,5,excelente produto,excelente produto,2026-04-27 23:13:45.104599,2026-04-27 23:13:45.104599
REV_MOCK_ORDER_506,MOCK_ORDER_506,1,pessimo,pessimo,2026-04-27 23:13:45.104601,2026-04-27 23:13:45.104601
REV_MOCK_ORDER_507,MOCK_ORDER_507,2,nao recebi,nao recebi,2026-04-27 23:13:45.104602,2026-04-27 23:13:45.104602
REV_MOCK_ORDER_508,MOCK_ORDER_508,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104604,2026-04-27 23:13:45.104604
REV_MOCK_ORDER_509,MOCK_ORDER_509,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104605,2026-04-27 23:13:45.104605
REV_MOCK_ORDER_510,MOCK_ORDER_510,3,,,2026-04-27 23:13:45.104606,2026-04-27 23:13:45.104607
REV_MOCK_ORDER_511,MOCK_ORDER_511,3,,,2026-04-27 23:13:45.104608,2026-04-27 23:13:45.104608
REV_MOCK_ORDER_512,MOCK_ORDER_512,3,,,2026-04-27 23:13:45.104609,2026-04-27 23:13:45.104609
REV_MOCK_ORDER_513,MOCK_ORDER_513,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104610,2026-04-27 23:13:45.104610
REV_MOCK_ORDER_514,MOCK_ORDER_514,3,,,2026-04-27 23:13:45.104611,2026-04-27 23:13:45.104611
REV_MOCK_ORDER_515,MOCK_ORDER_515,1,nao recebi,nao recebi,2026-04-27 23:13:45.104613,2026-04-27 23:13:45.104613
REV_MOCK_ORDER_516,MOCK_ORDER_516,1,nao recebi,nao recebi,2026-04-27 23:13:45.104614,2026-04-27 23:13:45.104614
REV_MOCK_ORDER_517,MOCK_ORDER_517,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104616,2026-04-27 23:13:45.104616
REV_MOCK_ORDER_518,MOCK_ORDER_518,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104617,2026-04-27 23:13:45.104617
REV_MOCK_ORDER_519,MOCK_ORDER_519,3,,,2026-04-27 23:13:45.104618,2026-04-27 23:13:45.104618
REV_MOCK_ORDER_520,MOCK_ORDER_520,3,,,2026-04-27 23:13:45.104619,2026-04-27 23:13:45.104619
REV_MOCK_ORDER_521,MOCK_ORDER_521,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104620,2026-04-27 23:13:45.104621
REV_MOCK_ORDER_522,MOCK_ORDER_522,3,,,2026-04-27 23:13:45.104622,2026-04-27 23:13:45.104622
REV_MOCK_ORDER_523,MOCK_ORDER_523,1,pessimo,pessimo,2026-04-27 23:13:45.104623,2026-04-27 23:13:45.104624
REV_MOCK_ORDER_524,MOCK_ORDER_524,2,pessimo,pessimo,2026-04-27 23:13:45.104625,2026-04-27 23:13:45.104625
REV_MOCK_ORDER_525,MOCK_ORDER_525,4,otimo,otimo,2026-04-27 23:13:45.104626,2026-04-27 23:13:45.104626
REV_MOCK_ORDER_526,MOCK_ORDER_526,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104628,2026-04-27 23:13:45.104628
REV_MOCK_ORDER_527,MOCK_ORDER_527,3,,,2026-04-27 23:13:45.104629,2026-04-27 23:13:45.104629
REV_MOCK_ORDER_528,MOCK_ORDER_528,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104630,2026-04-27 23:13:45.104630
REV_MOCK_ORDER_529,MOCK_ORDER_529,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104631,2026-04-27 23:13:45.104632
REV_MOCK_ORDER_530,MOCK_ORDER_530,4,recomendo,recomendo,2026-04-27 23:13:45.104633,2026-04-27 23:13:45.104633
REV_MOCK_ORDER_531,MOCK_ORDER_531,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104634,2026-04-27 23:13:45.104634
REV_MOCK_ORDER_532,MOCK_ORDER_532,5,otimo,otimo,2026-04-27 23:13:45.104635,2026-04-27 23:13:45.104636
REV_MOCK_ORDER_533,MOCK_ORDER_533,2,nao recebi,nao recebi,2026-04-27 23:13:45.104637,2026-04-27 23:13:45.104637
REV_MOCK_ORDER_534,MOCK_ORDER_534,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104638,2026-04-27 23:13:45.104638
REV_MOCK_ORDER_535,MOCK_ORDER_535,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104640,2026-04-27 23:13:45.104640
REV_MOCK_ORDER_536,MOCK_ORDER_536,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104641,2026-04-27 23:13:45.104641
REV_MOCK_ORDER_537,MOCK_ORDER_537,5,recomendo,recomendo,2026-04-27 23:13:45.104642,2026-04-27 23:13:45.104643
REV_MOCK_ORDER_538,MOCK_ORDER_538,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104644,2026-04-27 23:13:45.104644
REV_MOCK_ORDER_539,MOCK_ORDER_539,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104645,2026-04-27 23:13:45.104646
REV_MOCK_ORDER_540,MOCK_ORDER_540,5,excelente produto,excelente produto,2026-04-27 23:13:45.104647,2026-04-27 23:13:45.104647
REV_MOCK_ORDER_541,MOCK_ORDER_541,4,excelente produto,excelente produto,2026-04-27 23:13:45.104648,2026-04-27 23:13:45.104648
REV_MOCK_ORDER_542,MOCK_ORDER_542,4,excelente produto,excelente produto,2026-04-27 23:13:45.104650,2026-04-27 23:13:45.104650
REV_MOCK_ORDER_543,MOCK_ORDER_543,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104651,2026-04-27 23:13:45.104651
REV_MOCK_ORDER_544,MOCK_ORDER_544,4,otimo,otimo,2026-04-27 23:13:45.104653,2026-04-27 23:13:45.104653
REV_MOCK_ORDER_545,MOCK_ORDER_545,1,nao recebi,nao recebi,2026-04-27 23:13:45.104654,2026-04-27 23:13:45.104654
REV_MOCK_ORDER_546,MOCK_ORDER_546,5,excelente produto,excelente produto,2026-04-27 23:13:45.104656,2026-04-27 23:13:45.104656
REV_MOCK_ORDER_547,MOCK_ORDER_547,2,pessimo,pessimo,2026-04-27 23:13:45.104657,2026-04-27 23:13:45.104657
REV_MOCK_ORDER_548,MOCK_ORDER_548,3,,,2026-04-27 23:13:45.104658,2026-04-27 23:13:45.104658
REV_MOCK_ORDER_549,MOCK_ORDER_549,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104660,2026-04-27 23:13:45.104660
REV_MOCK_ORDER_550,MOCK_ORDER_550,4,recomendo,recomendo,2026-04-27 23:13:45.104661,2026-04-27 23:13:45.104661
REV_MOCK_ORDER_551,MOCK_ORDER_551,5,otimo,otimo,2026-04-27 23:13:45.104663,2026-04-27 23:13:45.104663
REV_MOCK_ORDER_552,MOCK_ORDER_552,4,otimo,otimo,2026-04-27 23:13:45.104664,2026-04-27 23:13:45.104664
REV_MOCK_ORDER_553,MOCK_ORDER_553,3,,,2026-04-27 23:13:45.104665,2026-04-27 23:13:45.104665
REV_MOCK_ORDER_554,MOCK_ORDER_554,3,,,2026-04-27 23:13:45.104666,2026-04-27 23:13:45.104666
REV_MOCK_ORDER_555,MOCK_ORDER_555,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104667,2026-04-27 23:13:45.104668
REV_MOCK_ORDER_556,MOCK_ORDER_556,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104669,2026-04-27 23:13:45.104669
REV_MOCK_ORDER_557,MOCK_ORDER_557,3,,,2026-04-27 23:13:45.104670,2026-04-27 23:13:45.104670
REV_MOCK_ORDER_558,MOCK_ORDER_558,3,,,2026-04-27 23:13:45.104671,2026-04-27 23:13:45.104672
REV_MOCK_ORDER_559,MOCK_ORDER_559,4,otimo,otimo,2026-04-27 23:13:45.104673,2026-04-27 23:13:45.104673
REV_MOCK_ORDER_560,MOCK_ORDER_560,3,,,2026-04-27 23:13:45.104674,2026-04-27 23:13:45.104674
REV_MOCK_ORDER_561,MOCK_ORDER_561,4,otimo,otimo,2026-04-27 23:13:45.104675,2026-04-27 23:13:45.104675
REV_MOCK_ORDER_562,MOCK_ORDER_562,4,otimo,otimo,2026-04-27 23:13:45.104677,2026-04-27 23:13:45.104677
REV_MOCK_ORDER_563,MOCK_ORDER_563,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104678,2026-04-27 23:13:45.104678
REV_MOCK_ORDER_564,MOCK_ORDER_564,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104679,2026-04-27 23:13:45.104679
REV_MOCK_ORDER_565,MOCK_ORDER_565,2,nao recebi,nao recebi,2026-04-27 23:13:45.104681,2026-04-27 23:13:45.104681
REV_MOCK_ORDER_566,MOCK_ORDER_566,3,,,2026-04-27 23:13:45.104682,2026-04-27 23:13:45.104682
REV_MOCK_ORDER_567,MOCK_ORDER_567,4,excelente produto,excelente produto,2026-04-27 23:13:45.104683,2026-04-27 23:13:45.104684
REV_MOCK_ORDER_568,MOCK_ORDER_568,5,excelente produto,excelente produto,2026-04-27 23:13:45.104685,2026-04-27 23:13:45.104685
REV_MOCK_ORDER_569,MOCK_ORDER_569,1,pessimo,pessimo,2026-04-27 23:13:45.104686,2026-04-27 23:13:45.104687
REV_MOCK_ORDER_570,MOCK_ORDER_570,3,,,2026-04-27 23:13:45.104688,2026-04-27 23:13:45.104688
REV_MOCK_ORDER_571,MOCK_ORDER_571,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104689,2026-04-27 23:13:45.104689
REV_MOCK_ORDER_572,MOCK_ORDER_572,3,,,2026-04-27 23:13:45.104690,2026-04-27 23:13:45.104690
REV_MOCK_ORDER_573,MOCK_ORDER_573,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104691,2026-04-27 23:13:45.104692
REV_MOCK_ORDER_574,MOCK_ORDER_574,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104693,2026-04-27 23:13:45.104693
REV_MOCK_ORDER_575,MOCK_ORDER_575,1,nao recebi,nao recebi,2026-04-27 23:13:45.104694,2026-04-27 23:13:45.104695
REV_MOCK_ORDER_576,MOCK_ORDER_576,1,pessimo,pessimo,2026-04-27 23:13:45.104696,2026-04-27 23:13:45.104697
REV_MOCK_ORDER_577,MOCK_ORDER_577,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104698,2026-04-27 23:13:45.104698
REV_MOCK_ORDER_578,MOCK_ORDER_578,3,,,2026-04-27 23:13:45.104699,2026-04-27 23:13:45.104699
REV_MOCK_ORDER_579,MOCK_ORDER_579,3,,,2026-04-27 23:13:45.104700,2026-04-27 23:13:45.104700
REV_MOCK_ORDER_580,MOCK_ORDER_580,5,otimo,otimo,2026-04-27 23:13:45.104701,2026-04-27 23:13:45.104702
REV_MOCK_ORDER_581,MOCK_ORDER_581,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104703,2026-04-27 23:13:45.104703
REV_MOCK_ORDER_582,MOCK_ORDER_582,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104704,2026-04-27 23:13:45.104705
REV_MOCK_ORDER_583,MOCK_ORDER_583,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104706,2026-04-27 23:13:45.104706
REV_MOCK_ORDER_584,MOCK_ORDER_584,1,nao recebi,nao recebi,2026-04-27 23:13:45.104708,2026-04-27 23:13:45.104708
REV_MOCK_ORDER_585,MOCK_ORDER_585,1,pessimo,pessimo,2026-04-27 23:13:45.104709,2026-04-27 23:13:45.104709
REV_MOCK_ORDER_586,MOCK_ORDER_586,3,,,2026-04-27 23:13:45.104710,2026-04-27 23:13:45.104710
REV_MOCK_ORDER_587,MOCK_ORDER_587,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104711,2026-04-27 23:13:45.104712
