order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
MOCK_ORDER_239,1,MOCK_PROD_10,MOCK_SELL_1,2026-04-27 23:13:45.092214,265.44,19.96
MOCK_ORDER_240,1,MOCK_PROD_23,MOCK_SELL_20,2026-04-27 23:13:45.092216,442.48,5.55
MOCK_ORDER_240,2,MOCK_PROD_18,MOCK_SELL_20,2026-04-27 23:13:45.092218,318.49,12.68
MOCK_ORDER_240,3,MOCK_PROD_29,MOCK_SELL_17,2026-04-27 23:13:45.092220,411.78,38.56
MOCK_ORDER_241,1,MOCK_PROD_19,MOCK_SELL_3,2026-04-27 23:13:45.092223,61.45,22.4
MOCK_ORDER_241,2,MOCK_PROD_39,MOCK_SELL_4,2026-04-27 23:13:45.092225,121.65,16.95
MOCK_ORDER_241,3,MOCK_PROD_48,MOCK_SELL_6,2026-04-27 23:13:45.092227,40.84,43.09
MOCK_ORDER_242,1,MOCK_PROD_16,MOCK_SELL_6,2026-04-27 23:13:45.092230,252.58,42.43
MOCK_ORDER_242,2,MOCK_PROD_10,MOCK_SELL_16,2026-04-27 23:13:45.092232,73.35,25.81
MOCK_ORDER_242,3,MOCK_PROD_30,MOCK_SELL_15,2026-04-27 23:13:45.092234,429.73,14.79
MOCK_ORDER_243,1,MOCK_PROD_38,MOCK_SELL_1,2026-04-27 23:13:45.092237,234.46,35.78
MOCK_ORDER_244,1,MOCK_PROD_38,MOCK_SELL_10,2026-04-27 23:13:45.092239,349.47,24.23
MOCK_ORDER_244,2,MOCK_PROD_9,MOCK_SELL_8,2026-04-27 23:13:45.092241,196.83,22.82
MOCK_ORDER_245,1,MOCK_PROD_5,MOCK_SELL_9,2026-04-27 23:13:45.092244,155.67,29.01
MOCK_ORDER_246,1,MOCK_PROD_5,MOCK_SELL_8,2026-04-27 23:13:45.092246,312.83,16.9
MOCK_ORDER_246,2,MOCK_PROD_41,MOCK_SELL_10,2026-04-27 23:13:45.092248,111.01,9.72
MOCK_ORDER_247,1,MOCK_PROD_7,MOCK_SELL_18,2026-04-27 23:13:45.092251,18.05,42.47
MOCK_ORDER_247,2,MOCK_PROD_2,MOCK_SELL_14,2026-04-27 23:13:45.092253,363.73,6.82
MOCK_ORDER_247,3,MOCK_PROD_4,MOCK_SELL_15,2026-04-27 23:13:45.092255,438.72,46.33
MOCK_ORDER_248,1,MOCK_PROD_19,MOCK_SELL_5,2026-04-27 23:13:45.092278,477.04,13.61
MOCK_ORDER_249,1,MOCK_PROD_14,MOCK_SELL_11,2026-04-27 23:13:45.092281,114.51,15.25
MOCK_ORDER_250,1,MOCK_PROD_29,MOCK_SELL_10,2026-04-27 23:13:45.092283,444.36,48.16
MOCK_ORDER_250,2,MOCK_PROD_2,MOCK_SELL_2,2026-04-27 23:13:45.092286,375.72,46.42
MOCK_ORDER_250,3,MOCK_PROD_16,MOCK_SELL_2,2026-04-27 23:13:45.092288,220.41,44.02
MOCK_ORDER_251,1,MOCK_PROD_4,MOCK_SELL_13,2026-04-27 23:13:45.092290,121.35,10.89
MOCK_ORDER_252,1,MOCK_PROD_44,MOCK_SELL_18,2026-04-27 23:13:45.092293,288.24,12.12
MOCK_ORDER_252,2,MOCK_PROD_41,MOCK_SELL_19,2026-04-27 23:13:45.092295,189.37,41.17
MOCK_ORDER_253,1,MOCK_PROD_48,MOCK_SELL_18,2026-04-27 23:13:45.092297,440.36,45.05
MOCK_ORDER_253,2,MOCK_PROD_38,MOCK_SELL_12,2026-04-27 23:13:45.092322,304.62,19.86
MOCK_ORDER_254,1,MOCK_PROD_11,MOCK_SELL_8,2026-04-27 23:13:45.092324,125.01,12.26
MOCK_ORDER_254,2,MOCK_PROD_1,MOCK_SELL_4,2026-04-27 23:13:45.092327,393.95,42.4
MOCK_ORDER_255,1,MOCK_PROD_21,MOCK_SELL_11,2026-04-27 23:13:45.092329,215.59,29.59
MOCK_ORDER_256,1,MOCK_PROD_2,MOCK_SELL_19,2026-04-27 23:13:45.092332,284.52,7.55
MOCK_ORDER_257,1,MOCK_PROD_27,MOCK_SELL_12,2026-04-27 23:13:45.092335,42.89,33.5
MOCK_ORDER_258,1,MOCK_PROD_18,MOCK_SELL_7,2026-04-27 23:13:45.092337,495.05,43.43
MOCK_ORDER_258,2,MOCK_PROD_13,MOCK_SELL_15,2026-04-27 23:13:45.092340,219.46,47.7
MOCK_ORDER_258,3,MOCK_PROD_16,MOCK_SELL_18,2026-04-27 23:13:45.092342,318.17,34.0
MOCK_ORDER_259,1,MOCK_PROD_25,MOCK_SELL_9,2026-04-27 23:13:45.092345,455.98,21.76
MOCK_ORDER_260,1,MOCK_PROD_15,MOCK_SELL_17,2026-04-27 23:13:45.092348,430.71,35.23
MOCK_ORDER_260,2,MOCK_PROD_32,MOCK_SELL_11,2026-04-27 23:13:45.092350,18.9,9.46
MOCK_ORDER_260,3,MOCK_PROD_8,MOCK_SELL_13,2026-04-27 23:13:45.092352,193.71,41.52
MOCK_ORDER_261,1,MOCK_PROD_33,MOCK_SELL_1,2026-04-27 23:13:45.092355,273.4,47.38
MOCK_ORDER_262,1,MOCK_PROD_29,MOCK_SELL_19,2026-04-27 23:13:45.092358,245.58,33.47
MOCK_ORDER_262,2,MOCK_PROD_49,MOCK_SELL_7,2026-04-27 23:13:45.092360,416.67,5.31
MOCK_ORDER_263,1,MOCK_PROD_12,MOCK_SELL_13,2026-04-27 23:13:45.092362,146.82,29.17
MOCK_ORDER_263,2,MOCK_PROD_12,MOCK_SELL_6,2026-04-27 23:13:45.092365,140.23,33.39
MOCK_ORDER_263,3,MOCK_PROD_50,MOCK_SELL_13,2026-04-27 23:13:45.092367,111.57,27.43
MOCK_ORDER_264,1,MOCK_PROD_7,MOCK_SELL_4,2026-04-27 23:13:45.092370,288.68,23.02
MOCK_ORDER_264,2,MOCK_PROD_25,MOCK_SELL_13,2026-04-27 23:13:45.092372,467.71,47.63
MOCK_ORDER_265,1,MOCK_PROD_20,MOCK_SELL_7,2026-04-27 23:13:45.092375,340.09,37.66
MOCK_ORDER_265,2,MOCK_PROD_5,MOCK_SELL_7,2026-04-27 23:13:45.092377,409.99,39.47
MOCK_ORDER_265,3,MOCK_PROD_5,MOCK_SELL_15,2026-04-27 23:13:45.092380,198.54,42.33
MOCK_ORDER_266,1,MOCK_PROD_9,MOCK_SELL_6,2026-04-27 23:13:45.092382,28.86,12.63
MOCK_ORDER_266,2,MOCK_PROD_32,MOCK_SELL_3,2026-04-27 23:13:45.092385,280.76,30.52
MOCK_ORDER_267,1,MOCK_PROD_13,MOCK_SELL_14,2026-04-27 23:13:45.092387,51.98,37.19
MOCK_ORDER_267,2,MOCK_PROD_39,MOCK_SELL_12,2026-04-27 23:13:45.092390,309.42,37.59
MOCK_ORDER_268,1,MOCK_PROD_23,MOCK_SELL_4,2026-04-27 23:13:45.092392,266.49,40.07
MOCK_ORDER_268,2,MOCK_PROD_41,MOCK_SELL_19,2026-04-27 23:13:45.092395,373.1,32.39
MOCK_ORDER_268,3,MOCK_PROD_2,MOCK_SELL_10,2026-04-27 23:13:45.092413,410.38,32.13
MOCK_ORDER_269,1,MOCK_PROD_32,MOCK_SELL_9,2026-04-27 23:13:45.092416,211.85,38.98
MOCK_ORDER_270,1,MOCK_PROD_28,MOCK_SELL_20,2026-04-27 23:13:45.092418,336.68,32.33
MOCK_ORDER_270,2,MOCK_PROD_7,MOCK_SELL_18,2026-04-27 23:13:45.092420,395.46,44.02
MOCK_ORDER_271,1,MOCK_PROD_29,MOCK_SELL_16,2026-04-27 23:13:45.092423,412.16,34.26
MOCK_ORDER_272,1,MOCK_PROD_9,MOCK_SELL_18,2026-04-27 23:13:45.092425,478.4,27.4
MOCK_ORDER_272,2,MOCK_PROD_39,MOCK_SELL_7,2026-04-27 23:13:45.092428,169.56,10.7
MOCK_ORDER_272,3,MOCK_PROD_14,MOCK_SELL_2,2026-04-27 23:13:45.092430,473.8,45.41
MOCK_ORDER_273,1,MOCK_PROD_48,MOCK_SELL_4,2026-04-27 23:13:45.092432,55.7,37.29
MOCK_ORDER_274,1,MOCK_PROD_14,MOCK_SELL_16,2026-04-27 23:13:45.092435,379.38,27.92
MOCK_ORDER_275,1,MOCK_PROD_47,MOCK_SELL_8,2026-04-27 23:13:45.092438,398.45,31.93
MOCK_ORDER_275,2,MOCK_PROD_44,MOCK_SELL_20,2026-04-27 23:13:45.092441,440.81,24.83
MOCK_ORDER_276,1,MOCK_PROD_40,MOCK_SELL_12,2026-04-27 23:13:45.092444,322.16,22.92
MOCK_ORDER_276,2,MOCK_PROD_13,MOCK_SELL_9,2026-04-27 23:13:45.092446,202.81,44.4
MOCK_ORDER_276,3,MOCK_PROD_27,MOCK_SELL_14,2026-04-27 23:13:45.092449,373.58,19.26
MOCK_ORDER_277,1,MOCK_PROD_37,MOCK_SELL_3,2026-04-27 23:13:45.092451,132.71,28.17
MOCK_ORDER_277,2,MOCK_PROD_28,MOCK_SELL_7,2026-04-27 23:13:45.092453,296.86,10.46
MOCK_ORDER_278,1,MOCK_PROD_39,MOCK_SELL_13,2026-04-27 23:13:45.092456,157.58,23.34
MOCK_ORDER_278,2,MOCK_PROD_21,MOCK_SELL_1,2026-04-27 23:13:45.092458,453.14,10.87
MOCK_ORDER_279,1,MOCK_PROD_13,MOCK_SELL_15,2026-04-27 23:13:45.092461,464.0,42.73
MOCK_ORDER_280,1,MOCK_PROD_20,MOCK_SELL_13,2026-04-27 23:13:45.092463,499.32,31.05
MOCK_ORDER_281,1,MOCK_PROD_29,MOCK_SELL_12,2026-04-27 23:13:45.092466,449.14,27.74
MOCK_ORDER_281,2,MOCK_PROD_41,MOCK_SELL_13,2026-04-27 23:13:45.092468,213.06,31.72
MOCK_ORDER_282,1,MOCK_PROD_20,MOCK_SELL_1,2026-04-27 23:13:45.092470,429.58,47.82
MOCK_ORDER_282,2,MOCK_PROD_37,MOCK_SELL_1,2026-04-27 23:13:45.092472,375.55,14.84
MOCK_ORDER_282,3,MOCK_PROD_50,MOCK_SELL_14,2026-04-27 23:13:45.092474,125.14,30.7
MOCK_ORDER_283,1,MOCK_PROD_34,MOCK_SELL_15,2026-04-27 23:13:45.092477,200.31,16.88
MOCK_ORDER_283,2,MOCK_PROD_43,MOCK_SELL_14,2026-04-27 23:13:45.092479,95.51,13.48
MOCK_ORDER_284,1,MOCK_PROD_30,MOCK_SELL_19,2026-04-27 23:13:45.092482,46.87,6.52
MOCK_ORDER_284,2,MOCK_PROD_14,MOCK_SELL_19,2026-04-27 23:13:45.092484,58.22,46.32
MOCK_ORDER_284,3,MOCK_PROD_3,MOCK_SELL_18,2026-04-27 23:13:45.092486,143.65,5.0
MOCK_ORDER_285,1,MOCK_PROD_14,MOCK_SELL_13,2026-04-27 23:13:45.092488,68.19,15.53
MOCK_ORDER_285,2,MOCK_PROD_43,MOCK_SELL_14,2026-04-27 23:13:45.092491,438.09,39.92
MOCK_ORDER_286,1,MOCK_PROD_41,MOCK_SELL_6,2026-04-27 23:13:45.092493,116.77,27.43
MOCK_ORDER_287,1,MOCK_PROD_9,MOCK_SELL_4,2026-04-27 23:13:45.092497,108.09,23.58
MOCK_ORDER_287,2,MOCK_PROD_35,MOCK_SELL_14,2026-04-27 23:13:45.092499,105.53,49.0
MOCK_ORDER_288,1,MOCK_PROD_28,MOCK_SELL_18,2026-04-27 23:13:45.092502,108.6,43.24
MOCK_ORDER_288,2,MOCK_PROD_11,MOCK_SELL_20,2026-04-27 23:13:45.092504,146.94,33.54
MOCK_ORDER_288,3,MOCK_PROD_38,MOCK_SELL_5,2026-04-27 23:13:45.092506,74.29,40.58
MOCK_ORDER_289,1,MOCK_PROD_45,MOCK_SELL_16,2026-04-27 23:13:45.092509,42.48,29.71
MOCK_ORDER_289,2,MOCK_PROD_12,MOCK_SELL_3,2026-04-27 23:13:45.092511,398.3,37.09
MOCK_ORDER_289,3,MOCK_PROD_43,MOCK_SELL_10,2026-04-27 23:13:45.092514,58.96,28.45
MOCK_ORDER_290,1,MOCK_PROD_38,MOCK_SELL_19,2026-04-27 23:13:45.092516,88.42,13.92
MOCK_ORDER_291,1,MOCK_PROD_2,MOCK_SELL_1,2026-04-27 23:13:45.092519,363.59,32.33
MOCK_ORDER_291,2,MOCK_PROD_8,MOCK_SELL_8,2026-04-27 23:13:45.092521,241.04,49.18
MOCK_ORDER_291,3,MOCK_PROD_36,MOCK_SELL_8,2026-04-27 23:13:45.092524,130.99,45.37
MOCK_ORDER_292,1,MOCK_PROD_3,MOCK_SELL_17,2026-04-27 23:13:45.092526,139.9,12.47
MOCK_ORDER_293,1,MOCK_PROD_28,MOCK_SELL_5,2026-04-27 23:13:45.092529,390.99,48.57
MOCK_ORDER_293,2,MOCK_PROD_42,MOCK_SELL_20,2026-04-27 23:13:45.092531,489.58,13.24
MOCK_ORDER_294,1,MOCK_PROD_3,MOCK_SELL_15,2026-04-27 23:13:45.092533,425.69,5.05
MOCK_ORDER_295,1,MOCK_PROD_9,MOCK_SELL_16,2026-04-27 23:13:45.092536,494.47,46.82
MOCK_ORDER_296,1,MOCK_PROD_3,MOCK_SELL_9,2026-04-27 23:13:45.092539,11.99,17.84
MOCK_ORDER_296,2,MOCK_PROD_48,MOCK_SELL_13,2026-04-27 23:13:45.092541,454.22,23.03
MOCK_ORDER_296,3,MOCK_PROD_31,MOCK_SELL_15,2026-04-27 23:13:45.092543,74.49,7.46
MOCK_ORDER_297,1,MOCK_PROD_36,MOCK_SELL_20,2026-04-27 23:13:45.092546,54.8,5.97
MOCK_ORDER_297,2,MOCK_PROD_49,MOCK_SELL_13,2026-04-27 23:13:45.092548,449.16,23.57
MOCK_ORDER_297,3,MOCK_PROD_42,MOCK_SELL_16,2026-04-27 23:13:45.092551,409.22,38.61
MOCK_ORDER_298,1,MOCK_PROD_23,MOCK_SELL_20,2026-04-27 23:13:45.092553,218.74,8.9
MOCK_ORDER_298,2,MOCK_PROD_20,MOCK_SELL_12,2026-04-27 23:13:45.092555,358.06,36.29
MOCK_ORDER_299,1,MOCK_PROD_14,MOCK_SELL_3,2026-04-27 23:13:45.092558,460.2,43.34
MOCK_ORDER_299,2,MOCK_PROD_14,MOCK_SELL_1,2026-04-27 23:13:45.092560,439.17,21.5
MOCK_ORDER_299,3,MOCK_PROD_27,MOCK_SELL_17,2026-04-27 23:13:45.092563,463.93,38.24
MOCK_ORDER_300,1,MOCK_PROD_40,MOCK_SELL_13,2026-04-27 23:13:45.092565,210.11,45.4
MOCK_ORDER_301,1,MOCK_PROD_3,MOCK_SELL_15,2026-04-27 23:13:45.092568,113.9,26.41
MOCK_ORDER_302,1,MOCK_PROD_44,MOCK_SELL_11,2026-04-27 23:13:45.092571,342.83,33.25
MOCK_ORDER_302,2,MOCK_PROD_7,MOCK_SELL_16,2026-04-27 23:13:45.092573,138.56,46.57
MOCK_ORDER_302,3,MOCK_PROD_26,MOCK_SELL_8,2026-04-27 23:13:45.092575,274.56,23.71
MOCK_ORDER_303,1,MOCK_PROD_41,MOCK_SELL_15,2026-04-27 23:13:45.092578,231.99,21.17
MOCK_ORDER_303,2,MOCK_PROD_3,MOCK_SELL_19,2026-04-27 23:13:45.092580,68.25,45.71
MOCK_ORDER_304,1,MOCK_PROD_44,MOCK_SELL_7,2026-04-27 23:13:45.092582,57.5,19.55
MOCK_ORDER_305,1,MOCK_PROD_39,MOCK_SELL_17,2026-04-27 23:13:45.092585,212.02,20.85
MOCK_ORDER_305,2,MOCK_PROD_2,MOCK_SELL_20,2026-04-27 23:13:45.092588,378.33,14.87
MOCK_ORDER_306,1,MOCK_PROD_5,MOCK_SELL_15,2026-04-27 23:13:45.092591,486.47,28.15
MOCK_ORDER_306,2,MOCK_PROD_40,MOCK_SELL_12,2026-04-27 23:13:45.092593,69.05,18.27
MOCK_ORDER_306,3,MOCK_PROD_50,MOCK_SELL_13,2026-04-27 23:13:45.092596,416.27,15.75
MOCK_ORDER_307,1,MOCK_PROD_26,MOCK_SELL_3,2026-04-27 23:13:45.092598,194.44,38.31
MOCK_ORDER_308,1,MOCK_PROD_38,MOCK_SELL_13,2026-04-27 23:13:45.092601,186.41,21.41
MOCK_ORDER_308,2,MOCK_PROD_34,MOCK_SELL_12,2026-04-27 23:13:45.092603,245.81,49.06
MOCK_ORDER_308,3,MOCK_PROD_31,MOCK_SELL_11,2026-04-27 23:13:45.092605,359.23,9.98
MOCK_ORDER_309,1,MOCK_PROD_17,MOCK_SELL_12,2026-04-27 23:13:45.092608,212.5,11.39
MOCK_ORDER_309,2,MOCK_PROD_49,MOCK_SELL_4,2026-04-27 23:13:45.092610,435.15,16.28
MOCK_ORDER_310,1,MOCK_PROD_22,MOCK_SELL_1,2026-04-27 23:13:45.092613,117.86,47.68
MOCK_ORDER_311,1,MOCK_PROD_39,MOCK_SELL_15,2026-04-27 23:13:45.092615,324.9,31.15
MOCK_ORDER_311,2,MOCK_PROD_37,MOCK_SELL_5,2026-04-27 23:13:45.092617,418.59,10.9
MOCK_ORDER_312,1,MOCK_PROD_3,MOCK_SELL_14,2026-04-27 23:13:45.092620,75.86,46.14
MOCK_ORDER_312,2,MOCK_PROD_26,MOCK_SELL_3,2026-04-27 23:13:45.092622,49.71,33.39
MOCK_ORDER_313,1,MOCK_PROD_5,MOCK_SELL_8,2026-04-27 23:13:45.092625,414.11,36.74
MOCK_ORDER_314,1,MOCK_PROD_7,MOCK_SELL_19,2026-04-27 23:13:45.092627,452.96,12.67
MOCK_ORDER_314,2,MOCK_PROD_43,MOCK_SELL_8,2026-04-27 23:13:45.092630,152.11,34.34
MOCK_ORDER_314,3,MOCK_PROD_45,MOCK_SELL_16,2026-04-27 23:13:45.092632,77.88,8.83
MOCK_ORDER_315,1,MOCK_PROD_22,MOCK_SELL_2,2026-04-27 23:13:45.092634,128.58,33.14
MOCK_ORDER_315,2,MOCK_PROD_10,MOCK_SELL_3,2026-04-27 23:13:45.092637,23.0,27.1
MOCK_ORDER_316,1,MOCK_PROD_35,MOCK_SELL_7,2026-04-27 23:13:45.092640,288.27,32.67
MOCK_ORDER_316,2,MOCK_PROD_43,MOCK_SELL_18,2026-04-27 23:13:45.092643,93.99,43.69
MOCK_ORDER_317,1,MOCK_PROD_15,MOCK_SELL_12,2026-04-27 23:13:45.092646,394.05,23.16
MOCK_ORDER_318,1,MOCK_PROD_39,MOCK_SELL_4,2026-04-27 23:13:45.092648,420.25,12.46
MOCK_ORDER_318,2,MOCK_PROD_49,MOCK_SELL_11,2026-04-27 23:13:45.092650,420.27,34.67
MOCK_ORDER_319,1,MOCK_PROD_48,MOCK_SELL_18,2026-04-27 23:13:45.092653,255.2,35.37
MOCK_ORDER_320,1,MOCK_PROD_35,MOCK_SELL_8,2026-04-27 23:13:45.092655,70.64,9.23
MOCK_ORDER_320,2,MOCK_PROD_27,MOCK_SELL_5,2026-04-27 23:13:45.092657,14.59,20.88
MOCK_ORDER_321,1,MOCK_PROD_25,MOCK_SELL_2,2026-04-27 23:13:45.092660,35.16,49.02
MOCK_ORDER_322,1,MOCK_PROD_14,MOCK_SELL_5,2026-04-27 23:13:45.092663,358.08,18.14
MOCK_ORDER_322,2,MOCK_PROD_14,MOCK_SELL_2,2026-04-27 23:13:45.092665,201.12,12.39
MOCK_ORDER_322,3,MOCK_PROD_35,MOCK_SELL_2,2026-04-27 23:13:45.092667,302.11,16.82
MOCK_ORDER_323,1,MOCK_PROD_39,MOCK_SELL_5,2026-04-27 23:13:45.092669,206.66,36.52
MOCK_ORDER_324,1,MOCK_PROD_34,MOCK_SELL_1,2026-04-27 23:13:45.092672,434.27,17.85
MOCK_ORDER_324,2,MOCK_PROD_4,MOCK_SELL_5,2026-04-27 23:13:45.092674,98.12,13.14
MOCK_ORDER_324,3,MOCK_PROD_24,MOCK_SELL_3,2026-04-27 23:13:45.092676,50.65,7.46
MOCK_ORDER_325,1,MOCK_PROD_6,MOCK_SELL_12,2026-04-27 23:13:45.092679,439.91,41.14
MOCK_ORDER_326,1,MOCK_PROD_8,MOCK_SELL_12,2026-04-27 23:13:45.092681,159.33,22.88
MOCK_ORDER_326,2,MOCK_PROD_18,MOCK_SELL_2,2026-04-27 23:13:45.092683,478.08,17.49
MOCK_ORDER_327,1,MOCK_PROD_38,MOCK_SELL_10,2026-04-27 23:13:45.092686,415.56,9.67
MOCK_ORDER_328,1,MOCK_PROD_29,MOCK_SELL_15,2026-04-27 23:13:45.092689,410.15,17.73
MOCK_ORDER_328,2,MOCK_PROD_6,MOCK_SELL_2,2026-04-27 23:13:45.092692,288.55,32.87
MOCK_ORDER_329,1,MOCK_PROD_25,MOCK_SELL_1,2026-04-27 23:13:45.092694,239.11,37.24
MOCK_ORDER_330,1,MOCK_PROD_34,MOCK_SELL_19,2026-04-27 23:13:45.092697,451.33,12.4
MOCK_ORDER_331,1,MOCK_PROD_42,MOCK_SELL_5,2026-04-27 23:13:45.092699,254.41,6.95
MOCK_ORDER_331,2,MOCK_PROD_1,MOCK_SELL_17,2026-04-27 23:13:45.092702,412.29,28.24
MOCK_ORDER_331,3,MOCK_PROD_32,MOCK_SELL_12,2026-04-27 23:13:45.092704,198.65,40.83
MOCK_ORDER_332,1,MOCK_PROD_31,MOCK_SELL_3,2026-04-27 23:13:45.092707,499.43,32.32
MOCK_ORDER_333,1,MOCK_PROD_16,MOCK_SELL_15,2026-04-27 23:13:45.092709,433.49,31.54
MOCK_ORDER_334,1,MOCK_PROD_11,MOCK_SELL_14,2026-04-27 23:13:45.092712,54.11,14.97
MOCK_ORDER_334,2,MOCK_PROD_11,MOCK_SELL_17,2026-04-27 23:13:45.092714,119.08,11.57
MOCK_ORDER_334,3,MOCK_PROD_28,MOCK_SELL_19,2026-04-27 23:13:45.092716,425.83,45.42
MOCK_ORDER_335,1,MOCK_PROD_11,MOCK_SELL_20,2026-04-27 23:13:45.092719,216.39,26.84
MOCK_ORDER_335,2,MOCK_PROD_8,MOCK_SELL_9,2026-04-27 23:13:45.092721,247.53,12.48
MOCK_ORDER_335,3,MOCK_PROD_10,MOCK_SELL_19,2026-04-27 23:13:45.092723,213.16,28.99
MOCK_ORDER_336,1,MOCK_PROD_39,MOCK_SELL_5,2026-04-27 23:13:45.092726,460.76,46.38
MOCK_ORDER_337,1,MOCK_PROD_40,MOCK_SELL_20,2026-04-27 23:13:45.092728,331.76,19.6
MOCK_ORDER_338,1,MOCK_PROD_35,MOCK_SELL_6,2026-04-27 23:13:45.092731,218.27,32.51
MOCK_ORDER_339,1,MOCK_PROD_35,MOCK_SELL_4,2026-04-27 23:13:45.092734,17.54,30.04
MOCK_ORDER_340,1,MOCK_PROD_3,MOCK_SELL_11,2026-04-27 23:13:45.092737,475.49,49.71
MOCK_ORDER_340,2,MOCK_PROD_34,MOCK_SELL_9,2026-04-27 23:13:45.092739,82.14,12.4
MOCK_ORDER_340,3,MOCK_PROD_13,MOCK_SELL_2,2026-04-27 23:13:45.092741,200.05,23.31
MOCK_ORDER_341,1,MOCK_PROD_23,MOCK_SELL_8,2026-04-27 23:13:45.092743,152.16,41.44
MOCK_ORDER_342,1,MOCK_PROD_6,MOCK_SELL_4,2026-04-27 23:13:45.092746,438.39,13.02
MOCK_ORDER_342,2,MOCK_PROD_28,MOCK_SELL_14,2026-04-27 23:13:45.092748,59.72,38.74
MOCK_ORDER_342,3,MOCK_PROD_24,MOCK_SELL_14,2026-04-27 23:13:45.092750,384.51,14.59
MOCK_ORDER_343,1,MOCK_PROD_32,MOCK_SELL_2,2026-04-27 23:13:45.092753,284.06,14.14
MOCK_ORDER_343,2,MOCK_PROD_7,MOCK_SELL_12,2026-04-27 23:13:45.092755,276.14,45.46
MOCK_ORDER_344,1,MOCK_PROD_44,MOCK_SELL_3,2026-04-27 23:13:45.092757,169.69,34.13
MOCK_ORDER_345,1,MOCK_PROD_37,MOCK_SELL_5,2026-04-27 23:13:45.092760,345.52,11.01
MOCK_ORDER_346,1,MOCK_PROD_15,MOCK_SELL_14,2026-04-27 23:13:45.092762,334.63,5.32
MOCK_ORDER_346,2,MOCK_PROD_6,MOCK_SELL_3,2026-04-27 23:13:45.092765,384.07,10.07
MOCK_ORDER_347,1,MOCK_PROD_40,MOCK_SELL_12,2026-04-27 23:13:45.092767,116.27,44.17
MOCK_ORDER_347,2,MOCK_PROD_23,MOCK_SELL_7,2026-04-27 23:13:45.092769,59.09,35.07
MOCK_ORDER_348,1,MOCK_PROD_13,MOCK_SELL_4,2026-04-27 23:13:45.092772,44.37,42.0
MOCK_ORDER_348,2,MOCK_PROD_20,MOCK_SELL_4,2026-04-27 23:13:45.092775,163.37,15.85
MOCK_ORDER_348,3,MOCK_PROD_7,MOCK_SELL_3,2026-04-27 23:13:45.092777,51.85,6.14
MOCK_ORDER_349,1,MOCK_PROD_50,MOCK_SELL_10,2026-04-27 23:13:45.092780,51.26,8.28
MOCK_ORDER_349,2,MOCK_PROD_17,MOCK_SELL_8,2026-04-27 23:13:45.092782,346.41,46.69
MOCK_ORDER_350,1,MOCK_PROD_26,MOCK_SELL_6,2026-04-27 23:13:45.092785,236.08,43.19
MOCK_ORDER_350,2,MOCK_PROD_27,MOCK_SELL_18,2026-04-27 23:13:45.092788,291.68,15.18
MOCK_ORDER_350,3,MOCK_PROD_23,MOCK_SELL_11,2026-04-27 23:13:45.092790,82.8,12.66
MOCK_ORDER_351,1,MOCK_PROD_8,MOCK_SELL_1,2026-04-27 23:13:45.092792,265.57,15.94
MOCK_ORDER_351,2,MOCK_PROD_9,MOCK_SELL_18,2026-04-27 23:13:45.092795,160.92,13.6
MOCK_ORDER_352,1,MOCK_PROD_20,MOCK_SELL_16,2026-04-27 23:13:45.092797,66.34,44.94
MOCK_ORDER_352,2,MOCK_PROD_15,MOCK_SELL_16,2026-04-27 23:13:45.092800,207.48,5.27
MOCK_ORDER_352,3,MOCK_PROD_46,MOCK_SELL_19,2026-04-27 23:13:45.092802,213.34,17.2
MOCK_ORDER_353,1,MOCK_PROD_11,MOCK_SELL_10,2026-04-27 23:13:45.092804,401.65,44.26
MOCK_ORDER_353,2,MOCK_PROD_49,MOCK_SELL_11,2026-04-27 23:13:45.092806,366.2,9.66
MOCK_ORDER_353,3,MOCK_PROD_10,MOCK_SELL_4,2026-04-27 23:13:45.092808,120.17,28.75
MOCK_ORDER_354,1,MOCK_PROD_26,MOCK_SELL_18,2026-04-27 23:13:45.092811,67.21,48.76
MOCK_ORDER_355,1,MOCK_PROD_4,MOCK_SELL_2,2026-04-27 23:13:45.092814,232.72,9.49
MOCK_ORDER_355,2,MOCK_PROD_21,MOCK_SELL_9,2026-04-27 23:13:45.092816,217.88,25.26
MOCK_ORDER_355,3,MOCK_PROD_50,MOCK_SELL_3,2026-04-27 23:13:45.092819,447.23,33.27
MOCK_ORDER_356,1,MOCK_PROD_44,MOCK_SELL_4,2026-04-27 23:13:45.092821,348.1,37.86
MOCK_ORDER_356,2,MOCK_PROD_48,MOCK_SELL_19,2026-04-27 23:13:45.092824,410.17,33.61
MOCK_ORDER_357,1,MOCK_PROD_26,MOCK_SELL_17,2026-04-27 23:13:45.092826,129.51,17.87
MOCK_ORDER_357,2,MOCK_PROD_32,MOCK_SELL_17,2026-04-27 23:13:45.092828,88.58,41.16
MOCK_ORDER_357,3,MOCK_PROD_36,MOCK_SELL_14,2026-04-27 23:13:45.092830,394.15,34.28
MOCK_ORDER_358,1,MOCK_PROD_17,MOCK_SELL_8,2026-04-27 23:13:45.092833,163.36,36.48
MOCK_ORDER_358,2,MOCK_PROD_14,MOCK_SELL_10,2026-04-27 23:13:45.092835,170.75,17.56
MOCK_ORDER_359,1,MOCK_PROD_18,MOCK_SELL_2,2026-04-27 23:13:45.092838,144.06,26.77
